26.19963586829912-26.20465604566944 no sign [0.00754232 0.00044168 0.0063518 ] with sign [1.28366117 0.09386685 1.53078594]
26.20465604566944-26.209647514647905 no sign [0.00791851 0.00034946 0.00680019] with sign [1.29912201 0.09465799 1.51763395]
26.209647514647905-26.214610493713757 no sign [0.00832598 0.00024861 0.00729973] with sign [1.3153665  0.09525606 1.50353403]
26.214610493713757-26.219545199271845 no sign [0.00876771 0.00013785 0.0078581 ] with sign [1.33246019 0.09564252 1.4883762 ]
26.219545199271845-26.224451845676178 no sign [9.24691023e-03 1.56772358e-05 8.48433060e-03] with sign [1.35047481 0.09579605 1.47203377]
26.224451845676178-26.22933064525323 no sign [0.00976703 0.00011968 0.00918919] with sign [1.36948875 0.09569205 1.45436025]
26.22933064525323-26.234181808324887 no sign [0.01033171 0.00027033 0.0099855 ] with sign [1.38958749 0.09530203 1.43518556]
26.234181808324887-26.23900554323113 no sign [0.01094466 0.00043876 0.01088863] with sign [1.41086386 0.09459295 1.41431142]
26.23900554323113-26.2438020563524 no sign [0.01160957 0.00062793 0.01191705] with sign [1.43341809 0.09352626 1.39150574]
26.2438020563524-26.248571552131672 no sign [0.01232985 0.0008414  0.01309302] with sign [1.45735751 0.09205694 1.36649568]
26.248571552131672-26.253314233096237 no sign [0.01310826 0.00108341 0.01444348] with sign [1.48279563 0.09013213 1.33895919]
26.253314233096237-26.258030299879213 no sign [0.01394632 0.00135907 0.0160011 ] with sign [1.50985022 0.08768964 1.3085146 ]
26.258030299879213-26.262719951240747 no sign [0.01484342 0.0016745  0.01780559] with sign [1.53863996 0.08465606 1.27470791]
26.262719951240747-26.267383384088983 no sign [0.01579546 0.00203702 0.01990514] with sign [1.56927884 0.08094454 1.23699718]
26.267383384088983-26.2720207935007 no sign [0.01679279 0.00245538 0.0223582 ] with sign [1.6018671  0.07645214 1.19473385]
26.2720207935007-26.27663237274174 no sign [0.01781714 0.00293996 0.0252353 ] with sign [1.63647702 0.0710568  1.14714034]
26.27663237274174-26.281218313287123 no sign [0.01883706 0.00350286 0.02862068] with sign [1.67313122 0.06461399 1.09328436]
26.281218313287123-26.285778804840948 no sign [0.01980138 0.00415791 0.03261333] with sign [1.71176967 0.05695322 1.03205034]
26.285778804840948-26.290314035355987 no sign [0.02062975 0.0049203  0.03732617] with sign [1.75220081 0.04787501 0.96211085]
26.290314035355987-26.29482419105306 no sign [0.02119983 0.00580556 0.04288166] with sign [1.79403039 0.03714914 0.88190302]
26.29482419105306-26.299309456440156 no sign [0.02133064 0.0068274  0.04940047] with sign [1.83656086 0.02451618 0.78962089]
26.299309456440156-26.3037700143313 no sign [0.02076343 0.00799372 0.05697805] with sign [1.87865493 0.00969506 0.68324236]
26.3037700143313-26.308206045865177 no sign [0.01914445 0.00929974 0.06564226] with sign [1.91856282 0.00759839 0.56062205]
26.308206045865177-26.31261773052353 no sign [0.01602097 0.01071771 0.07528466] with sign [1.95372824 0.02761585 0.41969512]
26.31261773052353-26.31700524614931 no sign [0.01087159 0.01218332 0.0855641 ] with sign [1.9806208  0.05051688 0.25884635]
26.31700524614931-26.3213687689646 no sign [0.00320185 0.01358236 0.09579917] with sign [1.99469424 0.07628257 0.07748307]
26.3213687689646-26.325708473588314 no sign [0.00726835 0.01474614 0.10490261] with sign [1.99062775 0.10461107 0.12321871]
26.325708473588314-26.33002453305365 no sign [0.0203421  0.01546933 0.11145222] with sign [1.9630173  0.13482654 0.33957354]
26.33002453305365-26.334317118825364 no sign [0.03511692 0.01556072 0.11399085] with sign [1.90755827 0.16585659 0.56501662]
26.334317118825364-26.338586400816787 no sign [0.04998731 0.01491788 0.11153225] with sign [1.82245404 0.19633519 0.79053972]
26.338586400816787-26.342832547406633 no sign [0.06302164 0.01358733 0.10404104] with sign [1.70944509 0.2248404  1.00611302]
26.342832547406633-26.34705572545561 no sign [0.07259808 0.01176428 0.0925524 ] with sign [1.57382537 0.25019201 1.20270646]
26.34705572545561-26.35125610032281 no sign [0.07793192 0.00972318 0.07880187] with sign [1.42329538 0.27167946 1.37406072]
26.35125610032281-26.355433835881904 no sign [0.07918545 0.00772312 0.06460116] with sign [1.26617801 0.28912577 1.51746376]
26.355433835881904-26.359589094537107 no sign [0.07718127 0.00594282 0.05133893] with sign [1.10981128 0.30279171 1.63340386]
26.359589094537107-26.36372203723898 no sign [0.07298115 0.00446633 0.03980035] with sign [0.95964886 0.31320086 1.72454314]
26.36372203723898-26.367832823500006 no sign [0.06756404 0.00330406 0.03024726] with sign [0.81910367 0.32097126 1.79459074]
26.367832823500006-26.371921611409984 no sign [0.06167644 0.00242391 0.02260231] with sign [0.68986318 0.32669923 1.8474403 ]
26.371921611409984-26.375988557651233 no sign [0.05581389 0.00177681 0.01662109] with sign [0.57237286 0.33089994 1.8866637 ]
26.375988557651233-26.380033817513596 no sign [0.05026606 0.0013124  0.0120088 ] with sign [0.46629291 0.33398915 1.9152936 ]
26.380033817513596-26.38405754490926 no sign [0.04517716 0.00098642 0.00848349] with sign [0.37084969 0.33628797 1.93578588]
26.38405754490926-26.388059892387407 no sign [0.04059857 0.00076297 0.0058027 ] with sign [0.28507396 0.33803736 1.95007207]
26.388059892387407-26.39204101114867 no sign [0.03652746 0.0006143  0.00376972] with sign [0.20794793 0.33941463 1.95964449]
26.39204101114867-26.396001051059407 no sign [0.03293238 0.00051959 0.00223021] with sign [0.13848809 0.34054852 1.96564441]
26.396001051059407-26.39994016066581 no sign [0.02976893 0.00046347 0.00106545] with sign [0.07578679 0.34153159 1.96894007]
26.39994016066581-26.40385848720784 no sign [0.02698898 0.00043471 0.00018511] with sign [0.01902888 0.34242977 1.97019063]
26.40385848720784-26.40775617663298 no sign [0.02454555 0.00042519 0.00047913] with sign [0.03250565 0.34328967 1.96989662]
26.40775617663298-26.411633373609824 no sign [0.02239527 0.00042902 0.00097888] with sign [0.07944647 0.34414387 1.96843861]
26.411633373609824-26.415490221541504 no sign [0.02049934 0.00044199 0.00135313] with sign [0.12234108 0.34501488 1.9661066 ]
26.415490221541504-26.419326862578952 no sign [0.01882373 0.00046105 0.00163138] with sign [0.16166415 0.34591791 1.96312208]
26.419326862578952-26.423143437634003 no sign [0.01733891 0.00048402 0.00183603] with sign [0.19782679 0.34686298 1.95965466]
26.423143437634003-26.426940086392317 no sign [0.01601947 0.00050936 0.00198414] with sign [0.23118517 0.34785636 1.95583449]
26.426940086392317-26.43071694732618 no sign [0.0148436  0.00053596 0.00208875] with sign [0.26204825 0.34890168 1.9517616 ]
26.43071694732618-26.434474157707108 no sign [0.01379264 0.00056303 0.00215987] with sign [0.29068449 0.35000068 1.94751299]
26.434474157707108-26.438211853618352 no sign [0.0128506  0.00059004 0.00220521] with sign [0.31732772 0.35115375 1.94314791]
26.438211853618352-26.441930169967183 no sign [0.01200381 0.00061661 0.00223074] with sign [0.34218214 0.35236041 1.93871196]
26.441930169967183-26.445629240497098 no sign [0.01124054 0.0006425  0.00224108] with sign [0.36542649 0.35361953 1.93424014]
26.445629240497098-26.44930919779982 no sign [0.01055071 0.00066753 0.00223984] with sign [0.38721774 0.35492956 1.92975922]
26.44930919779982-26.452970173327202 no sign [0.00992565 0.00069163 0.00222982] with sign [0.4076941  0.35628872 1.92528956]
26.452970173327202-26.456612297402952 no sign [0.00935786 0.00071473 0.00221322] with sign [0.42697761 0.35769507 1.92084653]
26.456612297402952-26.460235699234236 no sign [0.00884088 0.00073681 0.00219176] with sign [0.44517636 0.35914661 1.91644155]
26.460235699234236-26.463840506923137 no sign [0.00836908 0.0007579  0.00216679] with sign [0.46238632 0.36064133 1.912083  ]
26.463840506923137-26.46742684747798 no sign [0.00793759 0.000778   0.00213937] with sign [0.47869299 0.36217723 1.90777684]
26.46742684747798-26.470994846824517 no sign [0.00754212 0.00079715 0.00211033] with sign [0.4941727  0.36375238 1.90352714]
26.470994846824517-26.474544629816975 no sign [0.00717897 0.00081539 0.00208033] with sign [0.5088938  0.36536493 1.89933647]
26.474544629816975-26.478076320248995 no sign [0.00684486 0.00083276 0.00204987] with sign [0.52291763 0.36701308 1.89520627]
26.478076320248995-26.481590040864408 no sign [0.00653692 0.00084931 0.00201936] with sign [0.53629942 0.36869515 1.89113703]
26.481590040864408-26.48508591336791 no sign [0.00625263 0.00086508 0.0019891 ] with sign [0.54908897 0.37040954 1.88712858]
26.48508591336791-26.488564058435593 no sign [0.00598973 0.00088012 0.00195933] with sign [0.56133133 0.37215474 1.88318015]
26.488564058435593-26.49202459572537 no sign [0.00574626 0.00089446 0.00193023] with sign [0.57306732 0.37392932 1.8792906 ]
26.49202459572537-26.495467643887253 no sign [0.00552045 0.00090816 0.00190194] with sign [0.58433404 0.37573194 1.87545843]
26.495467643887253-26.498893320573544 no sign [0.00531075 0.00092125 0.00187457] with sign [0.59516524 0.37756136 1.87168192]
26.498893320573544-26.50230174244886 no sign [0.00511575 0.00093378 0.00184819] with sign [0.60559173 0.37941639 1.86795915]
26.50230174244886-26.505693025200088 no sign [0.00493421 0.00094577 0.00182285] with sign [0.6156417  0.38129593 1.86428811]
26.505693025200088-26.509067283546184 no sign [0.00476502 0.00095726 0.00179859] with sign [0.62534093 0.38319895 1.86066666]
26.509067283546184-26.51242463124789 no sign [0.00460717 0.00096828 0.00177543] with sign [0.63471312 0.38512449 1.85709264]
26.51242463124789-26.51576518111731 no sign [0.00445977 0.00097886 0.00175338] with sign [0.64378005 0.38707162 1.85356383]
26.51576518111731-26.519089045027396 no sign [0.004322   0.00098903 0.00173244] with sign [0.65256182 0.3890395  1.85007802]
26.519089045027396-26.522396333921318 no sign [0.00419313 0.0009988  0.0017126 ] with sign [0.66107695 0.39102733 1.84663298]
26.522396333921318-26.5256871578217 no sign [0.00407252 0.00100822 0.00169386] with sign [0.6693426  0.39303435 1.84322652]
26.5256871578217-26.5289616258398 no sign [0.00395954 0.00101728 0.00167621] with sign [0.67737466 0.39505985 1.83985645]
26.5289616258398-26.532219846184525 no sign [0.00385368 0.00102602 0.00165962] with sign [0.68518789 0.39710316 1.83652062]
26.532219846184525-26.535461926171397 no sign [0.00375443 0.00103445 0.00164409] with sign [0.692796   0.39916363 1.83321691]
26.535461926171397-26.538687972231372 no sign [0.00366136 0.00104258 0.00162959] with sign [0.7002118  0.40124066 1.82994323]
26.538687972231372-26.541898089919584 no sign [0.00357405 0.00105043 0.0016161 ] with sign [0.70744721 0.40333368 1.82669754]
26.541898089919584-26.545092383923976 no sign [0.00349214 0.00105801 0.00160361] with sign [0.7145134  0.40544213 1.82347783]
26.545092383923976-26.548270958073836 no sign [0.00341529 0.00106533 0.00159209] with sign [0.72142083 0.40756547 1.82028213]
26.548270958073836-26.551433915348227 no sign [0.00334319 0.0010724  0.00158153] with sign [0.72817931 0.4097032  1.81710851]
26.551433915348227-26.55458135788435 no sign [0.00327558 0.00107922 0.00157191] with sign [0.73479808 0.41185482 1.81395508]
26.55458135788435-26.557713386985757 no sign [0.00321218 0.0010858  0.00156321] with sign [0.74128583 0.41401984 1.81081997]
26.557713386985757-26.560830103130534 no sign [0.00315277 0.00109214 0.00155541] with sign [0.74765078 0.41619778 1.80770135]
26.560830103130534-26.56393160597934 no sign [0.00309714 0.00109825 0.00154851] with sign [0.75390069 0.41838818 1.80459743]
26.56393160597934-26.56701799438338 no sign [0.00304508 0.00110413 0.00154248] with sign [0.76004291 0.42059056 1.80150645]
26.56701799438338-26.57008936639228 no sign [0.00299644 0.00110977 0.00153731] with sign [0.76608443 0.42280447 1.79842666]
26.57008936639228-26.57314581926188 no sign [0.00295103 0.00111518 0.001533  ] with sign [0.7720319  0.42502942 1.79535635]
26.57314581926188-26.576187449461923 no sign [0.00290873 0.00112035 0.00152953] with sign [0.77789166 0.42726496 1.79229383]
26.576187449461923-26.579214352683675 no sign [0.00286938 0.00112528 0.00152689] with sign [0.78366977 0.42951059 1.78923741]
26.579214352683675-26.58222662384745 no sign [0.00283288 0.00112995 0.00152508] with sign [0.78937204 0.43176582 1.78618544]
26.58222662384745-26.585224357110057 no sign [0.00279911 0.00113437 0.00152409] with sign [0.79500403 0.43403013 1.78313628]
26.585224357110057-26.58820764587214 no sign [0.00276797 0.00113851 0.00152391] with sign [0.80057112 0.43630301 1.78008828]
26.58820764587214-26.591176582785465 no sign [0.00273938 0.00114237 0.00152455] with sign [0.80607848 0.43858389 1.77703982]
26.591176582785465-26.594131259760132 no sign [0.00271325 0.00114594 0.001526  ] with sign [0.81153111 0.44087221 1.77398928]
26.594131259760132-26.597071767971652 no sign [0.00268952 0.0011492  0.00152826] with sign [0.81693388 0.44316734 1.77093502]
26.597071767971652-26.599998197868004 no sign [0.00266811 0.00115212 0.00153133] with sign [0.82229151 0.44546866 1.76787544]
26.599998197868004-26.60291063917659 no sign [0.00264899 0.0011547  0.00153522] with sign [0.82760861 0.44777548 1.76480889]
26.60291063917659-26.605809180911095 no sign [0.00263209 0.0011569  0.00153993] with sign [0.83288968 0.45008707 1.76173374]
26.605809180911095-26.60869391137832 no sign [0.00261739 0.0011587  0.00154547] with sign [0.83813917 0.45240267 1.75864834]
26.60869391137832-26.611564918184882 no sign [0.00260485 0.00116008 0.00155184] with sign [0.8433614  0.45472145 1.75555103]
26.611564918184882-26.61442228824387 no sign [0.00259445 0.00116099 0.00155906] with sign [0.8485607  0.45704251 1.75244012]
26.61442228824387-26.617266107781422 no sign [0.00258616 0.00116142 0.00156714] with sign [0.85374131 0.45936492 1.74931391]
26.617266107781422-26.62009646234325 no sign [0.00257999 0.00116131 0.0015761 ] with sign [0.85890746 0.46168764 1.74617067]
26.62009646234325-26.622913436801035 no sign [0.00257592 0.00116062 0.00158594] with sign [0.86406337 0.46400957 1.74300864]
26.622913436801035-26.625717115358835 no sign [0.00257397 0.00115932 0.00159668] with sign [0.86921327 0.46632952 1.73982601]
26.625717115358835-26.628507581559344 no sign [0.00257413 0.00115734 0.00160836] with sign [0.87436137 0.46864618 1.73662097]
26.628507581559344-26.631284918290117 no sign [0.00257644 0.00115464 0.00162098] with sign [0.87951194 0.47095817 1.73339163]
26.631284918290117-26.634049207789754 no sign [0.00258091 0.00115115 0.00163458] with sign [0.88466929 0.47326395 1.73013607]
26.634049207789754-26.63680053165395 no sign [0.00258757 0.0011468  0.00164918] with sign [0.88983777 0.4755619  1.72685231]
26.63680053165395-26.639538970841546 no sign [0.00259648 0.00114151 0.00166482] with sign [0.89502182 0.47785021 1.72353831]
26.639538970841546-26.642264605680467 no sign [0.00260767 0.00113522 0.00168152] with sign [0.90022597 0.48012694 1.72019197]
26.642264605680467-26.64497751587362 no sign [0.0026212  0.00112782 0.00169933] with sign [0.90545484 0.48238998 1.71681112]
26.64497751587362-26.64767778050473 no sign [0.00263714 0.00111922 0.00171828] with sign [0.91071318 0.48463701 1.71339351]
26.64767778050473-26.650365478044073 no sign [0.00265557 0.00110931 0.00173843] with sign [0.91600589 0.48686554 1.7099368 ]
26.650365478044073-26.653040686354217 no sign [0.00267657 0.00109797 0.00175981] with sign [0.92133802 0.48907281 1.70643856]
26.653040686354217-26.65570348269563 no sign [0.00270023 0.00108506 0.00178249] with sign [0.92671482 0.49125584 1.70289627]
26.65570348269563-26.658353943732273 no sign [0.00272667 0.00107046 0.00180651] with sign [0.93214172 0.49341136 1.69930727]
26.658353943732273-26.660992145537115 no sign [0.00275601 0.00105398 0.00183195] with sign [0.9376244  0.4955358  1.69566881]
26.660992145537115-26.66361816359759 no sign [0.00278837 0.00103547 0.00185888] with sign [0.94316877 0.49762526 1.69197797]
26.66361816359759-26.666232072821007 no sign [0.00282392 0.00101472 0.00188737] with sign [0.94878106 0.49967546 1.68823173]
26.666232072821007-26.66883394753987 no sign [0.0028628  0.00099152 0.0019175 ] with sign [0.95446778 0.5016817  1.68442687]
26.66883394753987-26.671423861517187 no sign [0.00290522 0.00096564 0.00194937] with sign [0.9602358  0.50363887 1.68056   ]
26.671423861517187-26.674001887951675 no sign [0.00295136 0.0009368  0.00198307] with sign [0.96609238 0.5055413  1.67662756]
26.674001887951675-26.67656809948296 no sign [0.00300144 0.00090471 0.00201873] with sign [0.97204518 0.50738282 1.67262576]
26.67656809948296-26.67912256819666 no sign [0.00305573 0.00086906 0.00205646] with sign [0.97810235 0.50915659 1.66855058]
26.67912256819666-26.681665365629485 no sign [0.00311447 0.00082948 0.00209639] with sign [0.98427254 0.51085513 1.66439773]
26.681665365629485-26.68419656277421 no sign [0.00317797 0.00078555 0.00213868] with sign [0.99056498 0.51247016 1.66016266]
26.68419656277421-26.68671623008465 no sign [0.00324657 0.00073685 0.0021835 ] with sign [0.99698952 0.51399256 1.65584048]
26.68671623008465-26.689224437480558 no sign [0.00332061 0.00068285 0.00223102] with sign [1.0035567  0.51541226 1.65142595]
26.689224437480558-26.691721254352483 no sign [0.00340051 0.00062301 0.00228146] with sign [1.01027782 0.51671812 1.64691346]
26.691721254352483-26.694206749566554 no sign [0.0034867  0.00055667 0.00233505] with sign [1.01716502 0.5178978  1.64229695]
26.694206749566554-26.696680991469243 no sign [0.00357967 0.00048314 0.00239204] with sign [1.02423139 0.51893762 1.63756986]
26.696680991469243-26.69914404789205 no sign [0.00367997 0.00040162 0.00245273] with sign [1.03149104 0.51982238 1.63272509]
26.69914404789205-26.70159598615617 no sign [0.0037882  0.00031119 0.00251744] with sign [1.03895921 0.52053519 1.62775492]
26.70159598615617-26.704036873077076 no sign [0.00390502 0.00021085 0.00258654] with sign [1.04665242 0.52105723 1.62265094]
26.704036873077076-26.706466774969076 no sign [4.03116176e-03 9.94164359e-05 2.66046697e-03] with sign [1.0545886  0.52136749 1.61740393]
26.706466774969076-26.708885757649828 no sign [4.16745759e-03 2.44090712e-05 2.73969131e-03] with sign [1.06278722 0.5214425  1.61200378]
26.708885757649828-26.711293886444782 no sign [0.00431482 0.00016213 0.00282477] with sign [1.07126949 0.52125596 1.60643932]
26.711293886444782-26.713691226191592 no sign [0.00447425 0.00031546 0.00291633] with sign [1.08005856 0.52077837 1.60069822]
26.713691226191592-26.71607784124449 no sign [0.00464689 0.00048636 0.00301512] with sign [1.0891797  0.51997655 1.59476677]
26.71607784124449-26.718453795478602 no sign [0.00483401 0.00067707 0.00312197] with sign [1.09866061 0.51881313 1.58862967]
26.718453795478602-26.720819152294215 no sign [0.005037   0.00089019 0.00323789] with sign [1.10853161 0.51724586 1.58226981]
26.720819152294215-26.723173974621012 no sign [0.00525743 0.00112872 0.00336404] with sign [1.11882603 0.51522695 1.57566788]
26.723173974621012-26.725518324922255 no sign [0.00549706 0.0013961  0.00350177] with sign [1.12958051 0.51270213 1.56880208]
26.725518324922255-26.727852265198933 no sign [0.00575783 0.00169639 0.00365271] with sign [1.1408354  0.50960964 1.5616476 ]
26.727852265198933-26.730175856993853 no sign [0.00604192 0.00203426 0.00381877] with sign [1.15263515 0.50587899 1.55417613]
26.730175856993853-26.7324891613957 no sign [0.00635176 0.00241522 0.00400226] with sign [1.16502883 0.50142951 1.54635509]
26.7324891613957-26.734792239043063 no sign [0.00669002 0.00284572 0.00420594] with sign [1.1780706  0.49616857 1.53814689]
26.734792239043063-26.737085150128387 no sign [0.00705966 0.00333336 0.00443315] with sign [1.19182028 0.48998949 1.5295078 ]
26.737085150128387-26.73936795440192 no sign [0.00746395 0.00388715 0.00468795] with sign [1.20634389 0.48276898 1.52038671]
26.73936795440192-26.741640711175616 no sign [0.00790642 0.00451775 0.00497531] with sign [1.22171425 0.47436408 1.51072345]
26.741640711175616-26.743903479326963 no sign [0.00839087 0.00523789 0.00530137] with sign [1.23801153 0.46460845 1.50044676]
26.743903479326963-26.74615631730281 no sign [0.00892131 0.00606277 0.00567371] with sign [1.25532371 0.45330779 1.48947169]
26.74615631730281-26.748399283123142 no sign [0.00950181 0.00701065 0.00610178] with sign [1.27374682 0.44023437 1.4776962 ]
26.748399283123142-26.75063243438482 no sign [0.01013634 0.00810345 0.00659746] with sign [1.29338498 0.42512027 1.46499697]
26.75063243438482-26.752855828265254 no sign [0.01082837 0.00936765 0.00717571] with sign [1.3143497  0.40764916 1.4512238 ]
26.752855828265254-26.755069521526107 no sign [0.01158033 0.01083519 0.00785553] with sign [1.3367584  0.38744632 1.43619257]
26.755069521526107-26.757273570516865 no sign [0.01239267 0.01254463 0.00866115] with sign [1.36073141 0.3640665  1.4196759 ]
26.757273570516865-26.759468031178468 no sign [0.01326248 0.01454249 0.00962359] with sign [1.38638656 0.33697938 1.40139117]
26.759468031178468-26.761652959046835 no sign [0.01418123 0.0168845  0.01078271] with sign [1.41383028 0.3055524  1.38098487]
26.761652959046835-26.763828409256387 no sign [0.01513137 0.0196369  0.01218972] with sign [1.44314289 0.269031   1.35801244]
26.763828409256387-26.765994436543515 no sign [0.01608118 0.02287702 0.01391032] with sign [1.47435543 0.22651708 1.33191239]
26.765994436543515-26.76815109525004 no sign [0.01697703 0.02669254 0.01602814] with sign [1.50741363 0.17694752 1.30197393]
26.76815109525004-26.770298439326606 no sign [0.01773222 0.03117779 0.0186481 ] with sign [1.54212288 0.11907719 1.26729768]
26.770298439326606-26.772436522336058 no sign [0.01821136 0.03642444 0.02189832] with sign [1.57806645 0.05147495 1.22675127]
26.772436522336058-26.77456539745679 no sign [0.01821013 0.04250237 0.02592768] with sign [1.61448793 0.02745186 1.17892527]
26.77456539745679-26.776685117486043 no sign [0.0174325  0.04942445 0.03089387] with sign [1.65013056 0.11937869 1.12210372]
26.776685117486043-26.77879573484318 no sign [0.01547298 0.05708847 0.03693279] with sign [1.68303604 0.22589162 1.05427706]
26.77879573484318-26.780897301572928 no sign [0.01182185 0.06519286 0.0440974 ] with sign [1.71033087 0.34817295 0.97324687]
26.780897301572928-26.782989869348587 no sign [0.00592629 0.07313849 0.05225641] with sign [1.728079   0.4865043  0.87689305]
26.782989869348587-26.785073489475206 no sign [0.00265086 0.07996275 0.06096187] with sign [1.73135443 0.63960554 0.76367477]
26.785073489475206-26.78714821289273 no sign [0.01395815 0.0843983  0.06934119] with sign [1.71474543 0.80396659 0.63337171]
26.78714821289273-26.789214090179108 no sign [0.0273461  0.08516026 0.07612926] with sign [1.67344118 0.97352515 0.48790126]
26.789214090179108-26.791271171553376 no sign [0.04133902 0.08145491 0.07995722] with sign [1.60475607 1.14014032 0.33181478]
26.791271171553376-26.793319506878717 no sign [0.0539307  0.07346641 0.07986168] with sign [1.50948635 1.29506164 0.17199589]
26.793319506878717-26.795359145665472 no sign [0.06328165 0.06243863 0.07573134] with sign [1.392274   1.43096669 0.01640287]
26.795359145665472-26.797390137074142 no sign [0.06840451 0.05020799 0.06835689] with sign [1.26058784 1.54361332 0.12768537]
26.797390137074142-26.799412529918342 no sign [0.06938251 0.03849758 0.05904753] with sign [1.12280081 1.63231888 0.25508978]
26.799412529918342-26.801426372667738 no sign [0.06707072 0.02843277 0.0491139 ] with sign [0.98634758 1.69924922 0.36325121]
26.801426372667738-26.80343171345095 no sign [0.06260021 0.02045934 0.03952776] with sign [0.85667666 1.74814133 0.45189288]
26.80343171345095-26.805428600058427 no sign [0.05699842 0.01452835 0.03083971] with sign [0.73707803 1.78312902 0.52226035]
26.805428600058427-26.8074170799453 no sign [0.05102339 0.01033767 0.02325999] with sign [0.62905623 1.80799504 0.57636005]
26.8074170799453-26.80939720023419 no sign [0.0451549  0.00751205 0.01678478] with sign [0.53287795 1.82584476 0.61640482]
26.80939720023419-26.811369007718014 no sign [0.0396547  0.00570062 0.01130231] with sign [0.44806835 1.83905742 0.6444919 ]
26.811369007718014-26.813332548862732 no sign [0.03463795 0.00461435 0.00666182] with sign [0.37377569 1.8493724  0.66245603]
26.813332548862732-26.815287869810106 no sign [0.0301314  0.00403087 0.00271104] with sign [0.30900635 1.85801763 0.6718289 ]
26.815287869810106-26.817235016380387 no sign [0.02611368 0.0037856  0.00068675] with sign [0.25276128 1.8658341  0.67385319]
26.817235016380387-26.819174034075026 no sign [0.0225405  0.00375927 0.00364717] with sign [0.2041071  1.87337896 0.66951926]
26.819174034075026-26.8211049680793 no sign [0.0193593  0.00386625 0.00626466] with sign [0.1622073  1.88100448 0.65960743]
26.8211049680793-26.823027863264983 no sign [0.1263308  1.88891581 0.644728  ] with sign [0.0165172  0.00404508 0.00861477]
*
26.823027863264983-26.824942764192915 no sign [0.01396495 0.00425127 0.01075714] with sign [0.09584866 1.89721216 0.62535609]
26.824942764192915-26.826849715115607 no sign [0.01165861 0.00445213 0.01273826] with sign [0.0702251  1.90591556 0.6018607 ]
26.826849715115607-26.828748759979792 no sign [0.00956003 0.00462307 0.01459392] with sign [0.04900645 1.91499076 0.57452852]
26.828748759979792-26.83063994242896 no sign [0.00763665 0.00474504 0.01635119] with sign [0.03180977 1.92435886 0.54358341]
26.83063994242896-26.83252330580585 no sign [0.0058611  0.00480281 0.01802988] with sign [0.01831202 1.93390671 0.50920234]
26.83252330580585-26.834398893154958 no sign [0.00421069 0.00478381 0.01964378] with sign [0.00824024 1.94349333 0.47152868]
26.834398893154958-26.836266747224975 no sign [0.00266691 0.00467742 0.02120153] with sign [1.36263224e-03 1.95295455e+00 4.30683369e-01]
26.836266747224975-26.838126910471246 no sign [0.00121495 0.00447454 0.02270726] with sign [0.00251923 1.96210651 0.38677458]
26.838126910471246-26.839979425058143 no sign [0.00015672 0.00416749 0.02416114] with sign [0.00357745 1.97074855 0.33990618]
26.839979425058143-26.841824332861506 no sign [0.00145664 0.00374997 0.02555984] with sign [1.96410037e-03 1.97866602e+00 2.90185205e-01]
26.841824332861506-26.843661675470965 no sign [0.00218326 1.98563324 0.23772849] with sign [0.00269072 0.00321725 0.02689688]
*
26.843661675470965-26.845491494192313 no sign [0.00386253 0.0025664  0.02816308] with sign [0.00873651 1.99141689 0.18266853]
26.845491494192313-26.847313830049806 no sign [0.00497352 0.0017966  0.02934697] with sign [0.01757256 1.99577989 0.12515847]
26.847313830049806-26.849128723788482 no sign [0.00602332 0.00090952 0.03043531] with sign [0.0285694  1.99848601 0.06537618]
26.849128723788482-26.850936215876427 no sign [7.01007234e-03 9.04496046e-05 3.14136699e-02] with sign [0.04160279 1.99930508 0.0035272 ]
26.850936215876427-26.852736346507033 no sign [0.00793069 0.00119589 0.0322671 ] with sign [0.05654355 1.99801874 0.06015357]
26.852736346507033-26.854529155601227 no sign [0.00878124 0.00239624 0.03298091] with sign [0.07325548 1.99442661 0.12540158]
26.854529155601227-26.8563146828097 no sign [0.00955735 0.00367782 0.03354141] with sign [0.09159408 1.98835255 0.19192391]
26.8563146828097-26.85809296751508 no sign [0.01025455 0.00502396 0.03393679] with sign [0.11140598 1.97965076 0.25940211]
26.85809296751508-26.859864048834126 no sign [0.01086871 0.00641547 0.03415781] with sign [0.13252924 1.96821133 0.32749672]
26.859864048834126-26.86162796561985 no sign [0.01139642 0.0078311  0.03419852] with sign [0.15479437 1.95396477 0.39585305]
26.86162796561985-26.863384756463677 no sign [0.01183529 0.00924835 0.0340567 ] with sign [0.17802608 1.93688533 0.46410827]
26.863384756463677-26.865134459697536 no sign [0.01218425 0.01064427 0.03373424] with sign [0.20204563 1.91699271 0.53189921]
26.865134459697536-26.86687711339596 no sign [0.01244372 0.0119964  0.03323714] with sign [0.2266736  1.89435203 0.59887059]
26.86687711339596-26.86861275537816 no sign [0.01261566 0.01328362 0.03257534] with sign [0.25173297 1.86907201 0.66468306]
26.86861275537816-26.870341423210057 no sign [0.0127036  0.01448702 0.03176234] with sign [0.27705224 1.84130137 0.72902073]
26.870341423210057-26.87206315420635 no sign [0.01271248 0.01559049 0.03081458] with sign [0.30246831 1.81122386 0.79159765]
26.87206315420635-26.873777985432493 no sign [0.01264845 0.01658129 0.02975071] with sign [0.32782924 1.77905207 0.85216294]
26.873777985432493-26.87548595370672 no sign [0.01251864 0.01745026 0.02859077] with sign [0.35299634 1.74502052 0.91050442]
